#TYPE Deserialized.System.Management.ManagementObject#root\cimv2\Win32_Service
"PSComputerName","RunspaceId","PSShowComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AcceptPause","AcceptStop","Caption","CheckPoint","CreationClassName","DelayedAutoStart","Description","DesktopInteract","DisplayName","ErrorControl","ExitCode","InstallDate","Name","PathName","ProcessId","ServiceSpecificExitCode","ServiceType","Started","StartMode","StartName","State","Status","SystemCreationClassName","SystemName","TagId","WaitHint"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DcomLaunch""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""DcomLaunch""","False","False","DCOM Server Process Launcher","0","Win32_Service","False","The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.","False","DCOM Server Process Launcher","Normal","0",,"DcomLaunch","C:\Windows\system32\svchost.exe -k DcomLaunch","724","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Dhcp""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""Dhcp""","False","True","DHCP Client","0","Win32_Service","False","Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start.","False","DHCP Client","Normal","0",,"Dhcp","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","1016","0","Share Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DiagTrack""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""DiagTrack""","False","True","Connected User Experiences and Telemetry","0","Win32_Service","False","The Connected User Experiences and Telemetry service enables features that support in-application and connected user experiences. Additionally, this service manages the event driven collection and transmission of diagnostic and usage information (used to improve the experience and quality of the Windows Platform) when the diagnostics and usage privacy option settings are enabled under Feedback and Diagnostics.","False","Connected User Experiences and Telemetry","Normal","0",,"DiagTrack","C:\Windows\System32\svchost.exe -k utcsvc","1824","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Dnscache""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""Dnscache""","False","True","DNS Client","0","Win32_Service","False","The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped, DNS names will continue to be resolved. However, the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled, any services that explicitly depend on it will fail to start.","False","DNS Client","Normal","0",,"Dnscache","C:\Windows\system32\svchost.exe -k NetworkService","388","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DPS""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""DPS""","False","True","Diagnostic Policy Service","0","Win32_Service","True","The Diagnostic Policy Service enables problem detection, troubleshooting and resolution for Windows components.  If this service is stopped, diagnostics will no longer function.","False","Diagnostic Policy Service","Normal","0",,"DPS","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork","1116","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""EventLog""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""EventLog""","False","True","Windows Event Log","0","Win32_Service","False","This service manages events and event logs. It supports logging events, querying events, subscribing to events, archiving event logs, and managing event metadata. It can display events in both XML and plain text format. Stopping this service may compromise security and reliability of the system.","False","Windows Event Log","Normal","0",,"EventLog","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","1016","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""EventSystem""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""EventSystem""","False","True","COM+ Event System","0","Win32_Service","False","Supports System Event Notification Service (SENS), which provides automatic distribution of events to subscribing Component Object Model (COM) components. If the service is stopped, SENS will close and will not be able to provide logon and logoff notifications. If this service is disabled, any services that explicitly depend on it will fail to start.","False","COM+ Event System","Normal","0",,"EventSystem","C:\Windows\system32\svchost.exe -k LocalService","88","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""FontCache""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""FontCache""","False","True","Windows Font Cache Service","0","Win32_Service","False","Optimizes performance of applications by caching commonly used font data. Applications will start this service if it is not already running. It can be disabled, though doing so will degrade application performance.","False","Windows Font Cache Service","Normal","0",,"FontCache","C:\Windows\system32\svchost.exe -k LocalService","88","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""gpsvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""gpsvc""","False","True","Group Policy Client","0","Win32_Service","False","The service is responsible for applying settings configured by administrators for the computer and users through the Group Policy component. If the service is disabled, the settings will not be applied and applications and components will not be manageable through Group Policy. Any components or applications that depend on the Group Policy component might not be functional if the service is disabled.","False","Group Policy Client","Normal","0",,"gpsvc","C:\Windows\system32\svchost.exe -k netsvcs","1148","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""IKEEXT""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""IKEEXT""","False","True","IKE and AuthIP IPsec Keying Modules","0","Win32_Service","False","The IKEEXT service hosts the Internet Key Exchange (IKE) and Authenticated Internet Protocol (AuthIP) keying modules. These keying modules are used for authentication and key exchange in Internet Protocol security (IPsec). Stopping or disabling the IKEEXT service will disable IKE and AuthIP key exchange with peer computers. IPsec is typically configured to use IKE or AuthIP; therefore, stopping or disabling the IKEEXT service might result in an IPsec failure and might compromise the security of the system. It is strongly recommended that you have the IKEEXT service running.","False","IKE and AuthIP IPsec Keying Modules","Normal","0",,"IKEEXT","C:\Windows\system32\svchost.exe -k netsvcs","1148","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""iphlpsvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""iphlpsvc""","False","True","IP Helper","0","Win32_Service","False","Provides tunnel connectivity using IPv6 transition technologies (6to4, ISATAP, Port Proxy, and Teredo), and IP-HTTPS. If this service is stopped, the computer will not have the enhanced connectivity benefits that these technologies offer.","False","IP Helper","Normal","0",,"iphlpsvc","C:\Windows\System32\svchost.exe -k NetSvcs","1148","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""LanmanServer""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""LanmanServer""","False","True","Server","0","Win32_Service","False","Supports file, print, and named-pipe sharing over the network for this computer. If this service is stopped, these functions will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Server","Normal","0",,"LanmanServer","C:\Windows\System32\svchost.exe -k smbsvcs","1956","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""LanmanWorkstation""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""LanmanWorkstation""","True","True","Workstation","0","Win32_Service","False","Creates and maintains client network connections to remote servers using the SMB protocol. If this service is stopped, these connections will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Workstation","Normal","0",,"LanmanWorkstation","C:\Windows\System32\svchost.exe -k NetworkService","388","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""LSM""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""LSM""","False","False","Local Session Manager","0","Win32_Service","False","Core Windows Service that manages local user sessions. Stopping or disabling this service will result in system instability.","False","Local Session Manager","Normal","0",,"LSM","C:\Windows\system32\svchost.exe -k DcomLaunch","724","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""MapsBroker""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""MapsBroker""","False","False","Downloaded Maps Manager","0","Win32_Service","True","Windows service for application access to downloaded maps. This service is started on-demand by application accessing downloaded maps. Disabling this service will prevent apps from accessing maps.","False","Downloaded Maps Manager","Normal","0",,"MapsBroker","C:\Windows\System32\svchost.exe -k NetworkService","0","0","Own Process","False","Auto","NT AUTHORITY\NetworkService","Stopped","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""MDT_Monitor""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""MDT_Monitor""","False","False","Microsoft Deployment Toolkit Monitor Service","0","Win32_Service","False",,"False","Microsoft Deployment Toolkit Monitor Service","Normal","0",,"MDT_Monitor","""C:\Program Files\Microsoft Deployment Toolkit\Monitor\Microsoft.BDD.MonitorService.exe""","0","0","Own Process","False","Auto","LocalSystem","Stopped","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
"ILCSINFWDS1","99a52cff-5523-4a5c-bd16-48a73dae6424","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""MpsSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSINFWDS1","root\cimv2","\\ILCSINFWDS1\root\cimv2:Win32_Service.Name=""MpsSvc""","False","True","Windows Firewall","0","Win32_Service","False","Windows Firewall helps protect your computer by preventing unauthorized users from gaining access to your computer through the Internet or a network.","False","Windows Firewall","Normal","0",,"MpsSvc","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","1116","0","Share Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","ILCSINFWDS1","0","0"
